sound_code,слово,sound,sound_trigger,метка_seq1,название категории,,pic_name,№_pic,pic,№_old,pic_code,pic_file,pic_trigger,quest1_a,quest1_a_sound_id,quest1_a_sound,quest1_a_trigger,ans,quest1_b,quest1_b_sound_id,quest1_b_sound,quest1_b_sound_trigger,quest2_b,quest2_b_sound_id,quest2_b_sound,ans,quest2_b_sound_trigger,ac_row,Дистракторы,dis_for_EE,dis_for_FM,Экспл_реал,FM_цель,FM_Экспл_реал,,Тропики,Огород,Тропики_короткие,Ogorod_short,,,,,,,Новые_понятия,,Известные_понятия,,,
1203,Coconut,sound\\Coconut.wav,102,10,импл_реал_с_названием,импл_,Kokos,_4,Kokos_4,,2028,pics\\Kokos_4.jpg,203,,188,sound\\Poristiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2166,pics\\Tikva_6.jpg,0,pics\\Tikva_6.jpg,,sound\\Tropic,pics\\Banan_4.jpg,pics\\Banan,pics\\Banan_4.jpg,,pics\\Injir_4.jpg,pics\\Tikva_4.jpg,0.11492874,pics\\Injir_6.jpg,pics\\Tikva_6.jpg,,pics\\Tikva_6.jpg,0.175564944,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1203,Coconut,sound\\Coconut.wav,102,10,импл_реал_с_названием,импл_,Kokos,_5,Kokos_5,,2029,pics\\Kokos_5.jpg,203,,189,sound\\Varyonniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2021,pics\\Goroh_5.jpg,0,pics\\Goroh_5.jpg,,sound\\Tropic,pics\\Banan_5.jpg,pics\\Banan,pics\\Banan_5.jpg,,pics\\Injir_5.jpg,pics\\Tikva_5.jpg,0.326879618,pics\\Banan_5.jpg,pics\\Goroh_5.jpg,,pics\\Goroh_5.jpg,0.88435763,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1203,Coconut,sound\\Coconut.wav,102,10,импл_реал_с_названием,импл_,Kokos,_6,Kokos_6,,2030,pics\\Kokos_6.jpg,203,,190,sound\\Plotniy_li.wav,801,да,,0,0,0,,0,0,0,0,2024,pics\\Goroh_8.jpg,0,pics\\Goroh_8.jpg,,sound\\Tropic,pics\\Banan_6.jpg,pics\\Banan,pics\\Banan_6.jpg,,pics\\Injir_6.jpg,pics\\Tikva_6.jpg,0.218002242,pics\\Banan_8.jpg,pics\\Goroh_8.jpg,,pics\\Goroh_8.jpg,0.287410857,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1203,Coconut,sound\\Coconut.wav,102,10,импл_реал_с_названием,импл_,Kokos,_7,Kokos_7,,2031,pics\\Kokos_7.jpg,203,,191,sound\\Vorsistiy_li.wav,801,да,,0,0,0,,0,0,0,0,2049,pics\\Redis_1.jpg,0,pics\\Redis_1.jpg,,sound\\Tropic,pics\\Banan_7.jpg,pics\\Banan,pics\\Banan_7.jpg,,pics\\Injir_7.jpg,pics\\Tikva_7.jpg,0.994921813,pics\\Limon_1.jpg,pics\\Redis_1.jpg,,pics\\Redis_1.jpg,0.661565766,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1203,Coconut,sound\\Coconut.wav,102,10,импл_реал_с_названием,импл_,Kokos,_8,Kokos_8,,2032,pics\\Kokos_8.jpg,203,,192,sound\\Myagkiy_li.wav,801,нет,,0,0,0,,0,0,0,0,2055,pics\\Redis_7.jpg,0,pics\\Redis_7.jpg,,sound\\Tropic,pics\\Banan_8.jpg,pics\\Banan,pics\\Banan_8.jpg,,pics\\Injir_8.jpg,pics\\Tikva_8.jpg,0.816936997,pics\\Limon_7.jpg,pics\\Redis_7.jpg,,pics\\Redis_7.jpg,0.957766614,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_1,Redis_1,,2049,pics\\Redis_1.jpg,206,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,81,sound\\On_s_botvoy.wav,да,804,2185,pics\\dis31.jpg,pics\\dis31.jpg,,pics\\Redis_1.jpg,0,pics\\Goroh_1.jpg,pics\\Goroh,,pics\\Goroh_1.jpg,,,,,,,,0.164354309,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_2,Redis_2,,2050,pics\\Redis_2.jpg,206,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,82,sound\\On_aliy.wav,да,804,2170,pics\\dis36.jpg,pics\\dis36.jpg,,pics\\Redis_2.jpg,0,pics\\Goroh_2.jpg,pics\\Goroh,,pics\\Goroh_2.jpg,,,,,,,,0.231108719,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_3,Redis_3,,2051,pics\\Redis_3.jpg,206,,0,0,0,0,,291,sound\\Vot.wav,801,,83,sound\\Pryanyi_li_on.wav,нет,804,2190,pics\\dis27.jpg,pics\\dis27.jpg,,pics\\Redis_3.jpg,0,pics\\Goroh_3.jpg,pics\\Goroh,,pics\\Goroh_3.jpg,,,,,,,,0.701651932,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_4,Redis_4,,2052,pics\\Redis_4.jpg,206,,0,0,0,0,,292,sound\\Eto.wav,801,,84,sound\\Zhirniy_li_on.wav,нет,804,2176,pics\\dis21.jpg,pics\\dis21.jpg,,pics\\Redis_4.jpg,0,pics\\Goroh_4.jpg,pics\\Goroh,,pics\\Goroh_4.jpg,,,,,,,,0.440576481,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_5,Redis_5,,2053,pics\\Redis_5.jpg,206,,0,0,0,0,,293,sound\\Na_kartinke.wav,801,,85,sound\\On_solyeliy.wav,нет,804,2205,pics\\dis46.jpg,pics\\dis46.jpg,,pics\\Redis_5.jpg,0,pics\\Goroh_5.jpg,pics\\Goroh,,pics\\Goroh_5.jpg,,,,,,,,0.226178479,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_6,Redis_6,,2054,pics\\Redis_6.jpg,206,,0,0,0,0,,294,sound\\Na_monitore.wav,801,,86,sound\\Pishniy_li_on.wav,нет,804,2201,pics\\dis43.jpg,pics\\dis43.jpg,,pics\\Redis_6.jpg,0,pics\\Goroh_6.jpg,pics\\Goroh,,pics\\Goroh_6.jpg,,,,,,,,0.419937579,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_7,Redis_7,,2055,pics\\Redis_7.jpg,206,,0,0,0,0,,295,sound\\Pered_vami.wav,801,,87,sound\\Crepkiy_li_on.wav,да,804,2197,pics\\dis54.jpg,pics\\dis54.jpg,,pics\\Redis_7.jpg,0,pics\\Goroh_7.jpg,pics\\Goroh,,pics\\Goroh_7.jpg,,,,,,,,0.745495831,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
1204,Radish,sound\\Radish.wav,103,11,экспл_реал_с_названием,экспл,Redis,_8,Redis_8,,2056,pics\\Redis_8.jpg,206,,0,0,0,0,,296,sound\\Vi_vidite.wav,801,,88,sound\\On_krugliy.wav,да,804,2218,pics\\dis64.jpg,pics\\dis64.jpg,,pics\\Redis_8.jpg,0,pics\\Goroh_8.jpg,pics\\Goroh,,pics\\Goroh_8.jpg,,,,,,,,0.954586887,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_1,Peper_1,,2041,pics\\Peper_1.jpg,205,,201,sound\\Siroy_li.wav,801,да,,0,0,0,,0,0,0,0,2004,pics\\Banan_4.jpg,0,pics\\Banan_4.jpg,,sound\\Ogorod,pics\\Injir_1.jpg,pics\\Injir,pics\\Injir_1.jpg,,,,,,,pics\\Banan_4.jpg,,0.565152187,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_2,Peper_2,,2042,pics\\Peper_2.jpg,205,,202,sound\\Sloyenniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2040,pics\\Limon_8.jpg,0,pics\\Limon_8.jpg,,sound\\Ogorod,pics\\Injir_2.jpg,pics\\Injir,pics\\Injir_2.jpg,,,,,,,pics\\Limon_8.jpg,,0.418471697,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_3,Peper_3,,2043,pics\\Peper_3.jpg,205,,203,sound\\Gniloy_li.wav,801,нет,,0,0,0,,0,0,0,0,2002,pics\\Banan_2.jpg,0,pics\\Banan_2.jpg,,sound\\Ogorod,pics\\Injir_3.jpg,pics\\Injir,pics\\Injir_3.jpg,,,,,,,pics\\Banan_2.jpg,,0.999216292,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_4,Peper_4,,2044,pics\\Peper_4.jpg,205,,204,sound\\Bugristyi_li.wav,801,да,,0,0,0,,0,0,0,0,2006,pics\\Banan_6.jpg,0,pics\\Banan_6.jpg,,sound\\Ogorod,pics\\Injir_4.jpg,pics\\Injir,pics\\Injir_4.jpg,,,,,,,pics\\Banan_6.jpg,,0.524650502,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_5,Peper_5,,2045,pics\\Peper_5.jpg,205,,205,sound\\Cherniy_li.wav,801,нет,,0,0,0,,0,0,0,0,2153,pics\\Injir_1.jpg,0,pics\\Injir_1.jpg,,sound\\Ogorod,pics\\Injir_5.jpg,pics\\Injir,pics\\Injir_5.jpg,,,,,,,pics\\Injir_1.jpg,,0.60322694,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_6,Peper_6,,2046,pics\\Peper_6.jpg,205,,206,sound\\Hrustyashiy_li.wav,801,да,,0,0,0,,0,0,0,0,2007,pics\\Banan_7.jpg,0,pics\\Banan_7.jpg,,sound\\Ogorod,pics\\Injir_6.jpg,pics\\Injir,pics\\Injir_6.jpg,,,,,,,pics\\Banan_7.jpg,,0.692683402,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_7,Peper_7,,2047,pics\\Peper_7.jpg,205,,207,sound\\Blestit_li.wav,801,да,,0,0,0,,0,0,0,0,2155,pics\\Injir_3.jpg,0,pics\\Injir_3.jpg,,sound\\Ogorod,pics\\Injir_7.jpg,pics\\Injir,pics\\Injir_7.jpg,,,,,,,pics\\Injir_3.jpg,,0.69515438,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Ogorodniy_plod.wav,,,
300,Pepper,sound\\Ogorodniy_plod.wav,119,12,импл_реал_без_названия,импл_,Peper,_8,Peper_8,,2048,pics\\Peper_8.jpg,205,,208,sound\\Citrusoviy_li.wav,801,нет,,0,0,0,,0,0,0,0,2037,pics\\Limon_5.jpg,0,pics\\Limon_5.jpg,,sound\\Ogorod,pics\\Injir_8.jpg,pics\\Injir,pics\\Injir_8.jpg,,,,,,,pics\\Limon_5.jpg,,0.014394753,sound\\Noviy_plod.wav,sound\\Redkiy_plod.wav,sound\\Ogorodniy_plod.wav,,,
299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_1,Banan_1,,2001,pics\\Banan_1.jpg,200,,0,0,0,0,,289,sound\\Na_ecrane.wav,801,,29,sound\\On_chistiy.wav,да,804,2217,pics\\dis58.jpg,pics\\dis58.jpg,,pics\\Banan_1.jpg,0,pics\\Tikva_1.jpg,pics\\Tikva,,pics\\Tikva_1.jpg,,,,,,,,0.702837805,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_2,Banan_2,,2002,pics\\Banan_2.jpg,200,,0,0,0,0,,290,sound\\Posmotrite_vot.wav,801,,30,sound\\Svehiy_li_on.wav,да,804,2207,pics\\dis44.jpg,pics\\dis44.jpg,,pics\\Banan_2.jpg,0,pics\\Tikva_2.jpg,pics\\Tikva,,pics\\Tikva_2.jpg,,,,,,,,0.540366416,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
299,Banan,sound\\Tropicheskiy_plod.wav,118,13,экспл_реал_без_названия,экспл,Banan,_3,Banan_3,,2003,pics\\Banan_3.jpg,200,,0,0,0,0,,291,sound\\Vot.wav,801,,31,sound\\On_zharenniy.wav,нет,804,2215,pics\\dis62.jpg,pics\\dis62.jpg,,pics\\Banan_3.jpg,0,pics\\Tikva_3.jpg,pics\\Tikva,,pics\\Tikva_3.jpg,,,,,,,,0.945182846,sound\\Noviy_plod.wav,sound\\Noviy_plod.wav,sound\\Tropicheskiy_plod.wav,,,
